,player_id,name,HR
53,592450,Judge Aaron,36.35498595773007
54,592518,Machado Manny,28.1828119961192
55,592626,Pederson Joc,20.88168513546539
56,592669,Renfroe Hunter,27.10328917700977
57,592696,Rosario Eddie,16.004865375701474
58,593160,Merrifield Whit,14.925995372580527
59,593428,Bogaerts Xander,22.689343150763882
60,593871,Polanco Jorge,22.276771546105223
61,594807,Duvall Adam,27.990648726905093
62,595879,Baez Javier,23.259976819817776
63,596019,Lindor Francisco,17.91459939965824
64,596115,Story Trevor,21.930569859295126
65,596748,Franco Maikel,13.465106882631561
66,598265,Bradley Jr. Jackie,10.160929082823943
67,600869,Candelario Jeimer,16.00800331805568
68,605141,Betts Mookie,19.00190556516366
69,606132,Tapia Raimel,4.7674975332249705
70,606192,Hernandez Teoscar,23.33825603881697
71,607208,Turner Trea,22.334480493483582
72,608070,Ramirez Jose,25.488443686400377
73,608336,Gallo Joey,33.5215612301859
74,608385,Winker Jesse,26.515273852519954
75,621020,Swanson Dansby,28.495630364919215
76,621028,Newman Kevin,4.203357531188564
77,621035,Taylor Chris,21.464243069565654
78,621043,Correa Carlos,19.805502125517833
79,621563,Wendle Joey,11.724244076087434
80,621566,Olson Matt,35.33070747851801
81,624413,Alonso Pete,28.299003338110037
82,624428,Frazier Adam,7.5213859746956695
83,624585,Soler Jorge,22.73987244043998
84,630105,Cronenworth Jake,23.998239168897953
85,640457,Meadows Austin,23.30978769360486
86,641313,Anderson Tim,13.634104105111861
87,641487,Crawford J.P.,8.410701527486637
88,641658,Hampson Garrett,15.653033399630287
89,641820,Mancini III Trey,28.81518685495253
90,641857,McMahon Ryan,21.644448660604922
91,642086,Smith Dominic,17.399625399654493
92,642708,Rosario Amed,7.6818521630114045
93,642715,Adames Willy,26.004955515134906
94,643396,Kiner-Falefa Isiah,7.100132998963059
95,645277,Albies Ozzie,28.971368653032357
96,646240,Devers Rafael,39.53155040494845
97,649966,Urias Luis,20.500384239968618
98,650402,Torres Gleyber,16.354443920444705
99,650490,Diaz Yandy,10.824112060581887
100,656305,Chapman Matt,20.72367442010693
101,656555,Hoskins Rhys,36.71317234684347
102,656775,Mullins II Cedric,21.466318790253887
103,656941,Schwarber Kyle,31.49800287337101
104,656976,Smith Pavin,14.56328927315288
105,657077,Verdugo Alex,14.589066933393095
106,657656,Laureano Ramon,23.34407856381473
107,660162,Moncada Yoan,16.4067414996205
108,660271,Ohtani Shohei,39.04238695791953
109,660670,Acuna Jr. Ronald,36.75582187327941
110,663586,Riley Austin,27.141757085088503
111,663624,Mountcastle Ryan,19.60671592844915
112,663656,Tucker Kyle,26.622093805479807
113,663697,India Jonathan,16.13227458620231
114,663993,Lowe Nate,20.884550335418616
115,664034,France Ty,17.20785249096879
116,664040,Lowe Brandon,28.520313262278897
117,664058,Fletcher David,3.8616639724159727
118,664702,Straw Myles,4.660160331398259
119,664761,Bohm Alec,12.252806844977636
120,665120,Walsh Jared,28.42883641751083
121,665487,Tatis Jr. Fernando,36.543534625671384
122,665489,Guerrero Jr. Vladimir,38.588035553927895
123,665742,Soto Juan,25.151928807738013
124,665862,Chisholm Jr. Jr. Jazz,16.869776296337847
125,666158,Lux Gavin,12.598500626085883
126,666182,Bichette Bo,26.16389448845846
127,666185,Carlson Dylan,18.8133956448412
128,666969,Garcia Adolis,28.238494949028613
129,666971,Gurriel Jr. Lourdes,16.792821578446542
130,668227,Arozarena Randy,15.467144544778806
131,668804,Reynolds Bryan,27.64422281419555
132,668942,Rojas Josh,14.750562060987304
133,669221,Murphy Sean,23.483601198664054
134,669242,Edman Tommy,12.853556345109705
135,669256,Solak Nick,15.971967394148402
136,670541,Alvarez Yordan,27.918623623524862
